114	121	7		
360	661	4		
558	400	9		
344	113	7		
900	462	3		
827	62	9		
325	231	1		
575	70	10		
650	223	1		
168	510	9		
190	640	7		
897	236	3		
681	928	9		
802	924	1		
699	51	2		
906	601	10		
601	108	4		
161	168	2		
439	332	1		
636	38	1		
637	574	1		
52	388	10		
810	182	10		
99	648	10		
319	656	6		
987	570	10		
475	31	5		
805	780	5		
682	552	10		
337	857	2		
969	705	8		
962	103	7		
512	901	4		
278	100	6		
744	915	10		
959	68	8		
237	178	3		
468	556	5		
764	336	1		
708	166	4		
333	15	1		
86	893	7		
339	249	8		
726	183	5		
506	941	5		
40	318	7		
29	575	6		
804	308	10		
44	98	6		
187	877	8		
545	475	1		
106	982	7		
888	226	3		
79	172	1		
920	871	4		
408	148	4		
681	209	9		
385	915	5		
739	545	10		
220	641	8		
786	341	1		
934	170	9		
225	224	1		
396	496	9		
55	79	4		
890	177	4		
342	102	4		
434	369	4		
301	695	9		
104	906	4		
696	851	4		
481	370	2		
592	332	4		
811	634	1		
452	180	5		
793	571	6		
613	898	3		
556	83	9		
850	777	1		
758	748	5		
848	192	10		
930	183	1		
595	336	5		
841	780	3		
792	18	9		
675	374	1		
513	325	6		
93	315	6		
596	87	2		
825	282	1		
576	414	9		
542	128	8		
505	732	6		
129	720	1		
283	772	5		
655	48	8		
794	920	6		
63	784	2		
599	199	5		
505	731	10		
684	922	8		
506	10	1		
431	890	7		
29	262	3		
930	98	2		
303	0	5		
835	277	10		
305	462	8		
362	519	8		
580	502	9		
478	644	4		
661	334	5		
774	11	6		
244	162	1		
601	121	5		
945	772	6		
218	870	9		
807	463	10		
650	218	5		
389	426	9		
309	611	3		
505	498	2		
599	252	1		
62	513	7		
415	574	4		
884	844	4		
558	353	9		
242	225	4		
775	576	10		
136	202	8		
389	870	4		
681	188	2		
933	321	10		
639	31	5		
459	165	7		
957	270	2		
878	862	8		
44	640	7		
319	565	6		
478	788	1		
991	911	6		
653	918	6		
679	137	8		
373	611	5		
207	400	1		
201	700	9		
184	653	8		
158	312	4		
599	487	5		
542	829	10		
461	557	9		
882	730	6		
932	78	1		
664	487	9		
269	448	3		
842	943	8		
403	882	4		
252	371	3		
579	60	6		
100	526	5		
854	646	9		
55	97	7		
17	488	1		
914	100	4		
895	56	8		
628	843	9		
195	148	6		
801	921	1		
394	18	1		
344	130	4		
125	802	6		
636	611	6		
261	614	8		
765	479	5		
122	858	2		
563	964	4		
436	143	6		
856	493	1		
998	556	1		
479	103	6		
500	95	9		
580	466	8		
972	17	5		
164	506	10		
450	235	3		
475	807	5		
484	937	6		
816	901	1		
247	472	7		
372	572	3		
784	256	7		
29	148	10		
188	444	10		
97	302	1		
23	904	10		
404	178	7		
337	50	7		
960	233	1		
262	994	1		
880	667	1		
594	900	1		
567	301	8		
22	660	8		
885	761	9		
399	579	6		
357	852	2		
417	789	1		
998	736	10		
439	693	8		
84	7	3		
43	267	4		
441	210	6		
153	819	9		
648	377	4		
484	483	2		
9	736	6		
312	79	4		
943	763	9		
591	77	5		
541	569	1		
270	875	9		
431	80	2		
725	94	4		
797	359	3		
11	835	1		
279	576	10		
560	174	5		
853	705	9		
618	186	8		
291	528	2		
301	266	9		
474	929	9		
424	984	10		
6	137	2		
25	153	1		
590	641	3		
87	579	1		
991	35	9		
204	760	8		
952	571	2		
749	468	9		
751	685	4		
138	24	9		
210	490	8		
921	854	2		
723	513	5		
992	852	3		
670	802	2		
237	244	7		
988	140	3		
543	109	10		
152	172	8		
625	319	3		
601	870	2		
164	431	8		
724	670	8		
290	139	9		
474	471	10		
321	733	1		
310	812	5		
802	190	2		
949	394	10		
804	413	3		
93	921	5		
323	657	2		
794	15	2		
34	21	6		
226	157	6		
619	229	7		
337	397	1		
507	595	9		
77	297	2		
341	203	9		
4	459	9		
264	501	6		
917	105	4		
15	739	4		
428	483	7		
98	602	4		
127	194	2		
23	56	1		
679	79	6		
632	73	4		
147	830	3		
917	729	9		
678	70	10		
992	148	10		
397	769	1		
891	962	1		
192	579	10		
185	890	1		
425	305	7		
397	331	8		
143	743	6		
102	84	4		
286	259	8		
775	757	3		
34	155	8		
720	118	4		
510	143	9		
900	770	5		
485	520	6		
419	980	9		
589	594	2		
28	875	8		
218	356	4		
777	726	10		
93	613	3		
663	914	5		
150	896	1		
515	378	8		
772	996	3		
90	976	4		
399	442	5		
129	856	6		
506	76	5		
644	295	7		
237	68	2		
899	457	7		
201	503	9		
278	827	3		
202	896	2		
659	858	8		
486	97	3		
403	545	4		
304	872	3		
957	849	8		
409	884	10		
320	375	2		
751	886	5		
590	770	3		
162	30	9		
696	469	10		
451	237	5		
48	603	2		
331	718	1		
223	79	2		
707	763	10		
97	165	3		
4	117	10		
361	102	2		
347	478	1		
368	719	4		
445	376	9		
718	358	9		
254	146	6		
702	662	10		
462	743	9		
979	679	6		
691	318	5		
306	912	5		
742	524	9		
381	393	7		
522	569	3		
360	972	5		
595	594	3		
810	230	6		
203	345	2		
10	99	7		
914	133	5		
541	358	4		
376	729	5		
182	165	7		
139	55	7		
620	59	1		
370	46	8		
353	694	4		
309	698	5		
557	705	6		
774	189	4		
520	485	2		
340	610	2		
490	70	5		
497	967	2		
478	69	5		
245	625	8		
538	962	10		
571	0	6		
136	319	10		
300	183	8		
319	518	3		
128	550	8		
853	348	8		
199	367	9		
47	609	1		
481	395	5		
120	477	9		
178	806	3		
361	361	6		
630	23	9		
486	325	5		
666	625	8		
650	68	10		
64	597	2		
36	36	1		
509	469	10		
746	610	2		
611	991	10		
351	510	5		
895	468	1		
6	178	9		
378	701	9		
100	577	5		
531	224	3		
255	355	9		
660	864	3		
230	132	9		
959	919	6		
29	144	6		
399	422	2		
210	238	7		
685	121	10		
316	252	7		
980	542	5		
536	892	9		
232	319	1		
187	177	3		
808	249	5		
917	200	6		
957	334	1		
443	137	10		
688	368	8		
950	539	8		
38	563	10		
971	426	9		
957	540	9		
223	714	10		
812	403	5		
114	331	10		
817	991	8		
328	179	1		
357	940	2		
500	211	5		
369	138	9		
368	761	1		
690	113	6		
16	178	3		
338	85	1		
663	374	6		
837	31	10		
803	682	10		
240	398	2		
477	715	4		
407	142	1		
285	624	6		
328	705	10		
179	651	6		
764	200	1		
269	724	8		
301	169	8		
440	680	1		
263	413	9		
670	479	10		
229	424	9		
837	617	9		
402	544	5		
279	620	8		
886	116	3		
320	361	10		
179	359	5		
364	824	9		
343	286	8		
836	845	10		
595	68	3		
20	954	10		
606	833	2		
241	507	10		
962	363	10		
933	581	5		
281	112	1		
577	201	9		
425	828	9		
355	231	2		
574	259	8		
1	314	6		
897	389	6		
180	483	5		
595	8	5		
258	117	6		
517	840	10		
826	762	7		
106	532	3		
718	634	7		
165	368	7		
256	518	6		
687	69	4		
251	721	4		
36	961	4		
936	221	8		
111	908	8		
429	565	9		
460	377	6		
588	999	9		
808	171	8		
192	88	6		
652	65	7		
569	745	10		
642	294	7		
441	976	3		
885	472	6		
234	408	9		
704	953	6		
426	59	10		
624	461	2		
164	202	6		
797	884	8		
239	811	10		
398	237	4		
146	85	10		
155	11	5		
176	741	8		
369	914	8		
461	879	3		
707	51	1		
355	926	5		
124	517	8		
565	986	1		
980	350	8		
558	832	4		
885	400	4		
225	393	7		
415	476	5		
996	406	7		
1	373	4		
421	665	9		
52	195	1		
202	281	7		
399	624	8		
159	651	3		
421	764	5		
599	392	2		
334	765	3		
697	48	7		
502	669	2		
120	424	5		
127	357	10		
655	374	7		
640	979	5		
343	920	7		
788	867	10		
208	409	4		
928	198	8		
350	465	2		
292	970	4		
733	902	5		
316	43	4		
675	175	3		
517	400	3		
422	78	1		
484	186	3		
450	590	8		
212	390	2		
533	443	10		
764	743	10		
942	570	9		
889	353	2		
47	831	9		
751	894	9		
865	714	2		
30	817	4		
584	863	6		
216	0	2		
63	51	9		
862	892	3		
560	152	5		
884	84	5		
752	260	10		
777	535	2		
236	208	1		
322	532	5		
640	289	6		
159	168	8		
169	85	10		
111	247	6		
317	246	10		
554	227	8		
828	238	9		
748	191	8		
911	442	4		
333	520	2		
973	551	1		
353	199	5		
214	802	5		
6	911	9		
245	47	10		
804	530	2		
517	604	10		
665	562	9		
342	742	5		
569	944	10		
825	789	9		
30	790	6		
212	75	6		
914	818	10		
771	340	3		
737	143	1		
676	569	4		
756	908	8		
148	75	10		
979	17	10		
901	503	1		
361	68	5		
635	930	4		
717	790	5		
332	268	10		
980	112	7		
265	747	7		
139	527	7		
421	459	6		
714	259	2		
842	717	9		
628	533	1		
316	531	7		
538	688	2		
676	492	7		
232	599	5		
114	461	9		
910	928	1		
111	788	5		
311	250	8		
998	348	1		
607	159	2		
866	375	8		
715	782	5		
57	316	4		
448	604	6		
715	623	7		
137	688	2		
526	405	2		
618	521	4		
269	337	4		
680	254	5		
392	544	5		
546	846	9		
317	141	3		
560	342	8		
566	554	4		
204	600	8		
617	556	6		
62	48	7		
455	105	10		
250	324	7		
864	309	4		
910	582	7		
525	298	2		
998	577	8		
312	985	6		
627	903	7		
304	749	9		
644	252	1		
800	765	9		
481	828	2		
459	163	7		
62	811	8		
64	336	1		
411	881	7		
640	877	4		
971	245	3		
724	697	8		
314	914	1		
129	631	6		
209	492	9		
823	882	9		
228	326	7		
238	123	9		
320	170	8		
594	302	1		
383	256	5		
330	971	5		
196	925	8		
24	942	7		
98	208	1		
166	521	3		
609	88	1		
735	694	6		
447	28	5		
477	207	6		
846	400	3		
928	739	9		
298	177	8		
551	278	4		
932	695	9		
196	337	3		
88	766	9		
624	395	9		
426	691	7		
667	191	3		
888	635	8		
319	742	1		
240	633	2		
653	286	8		
76	977	6		
934	986	8		
923	101	4		
943	256	3		
934	503	10		
664	221	7		
938	55	9		
898	595	9		
591	100	8		
68	197	6		
349	35	5		
795	54	3		
688	900	2		
158	520	8		
539	970	6		
247	688	3		
573	634	10		
612	526	8		
612	188	1		
244	466	10		
689	298	3		
397	711	2		
486	517	3		
271	440	1		
153	405	4		
501	829	10		
780	940	10		
682	532	9		
596	51	10		
567	991	9		
645	778	7		
356	499	6		
756	678	6		
448	439	6		
838	342	3		
911	56	4		
70	862	2		
102	421	4		
369	126	4		
598	988	10		
985	950	3		
968	485	9		
866	856	6		
982	319	9		
299	49	7		
318	935	6		
233	535	5		
387	352	5		
828	837	7		
161	561	3		
398	292	6		
613	472	3		
648	940	7		
542	651	9		
4	730	9		
484	442	8		
324	846	1		
673	334	10		
843	21	2		
195	649	9		
277	241	9		
402	506	5		
664	733	8		
512	383	1		
229	833	4		
500	659	1		
715	958	7		
476	600	3		
397	670	5		
783	924	9		
115	535	8		
949	691	4		
23	862	10		
616	319	2		
801	406	7		
560	120	9		
165	375	7		
107	192	4		
995	238	8		
107	36	5		
602	888	6		
401	465	4		
359	501	10		
211	30	6		
375	899	2		
89	329	6		
103	884	2		
788	854	5		
395	74	10		
552	506	5		
250	822	7		
99	322	1		
221	946	1		
714	852	10		
666	746	3		
952	871	8		
848	86	5		
410	707	6		
348	994	8		
238	367	1		
392	838	5		
693	742	2		
532	152	6		
706	837	6		
431	651	7		
985	640	6		
443	675	3		
513	154	1		
813	806	9		
426	707	2		
402	352	10		
377	988	1		
715	597	6		
564	53	3		
304	957	7		
856	702	1		
393	454	9		
291	581	10		
261	375	6		
536	502	8		
385	697	1		
886	404	7		
854	964	3		
580	89	5		
140	509	5		
501	158	9		
327	943	8		
406	277	8		
306	379	4		
798	4	8		
862	590	8		
684	398	1		
957	41	7		
702	895	5		
71	561	3		
700	284	5		
64	176	2		
698	846	9		
411	724	6		
926	913	6		
260	869	10		
531	715	9		
732	940	9		
371	670	5		
577	220	4		
341	300	8		
997	700	5		
954	199	3		
365	442	10		
424	176	5		
971	326	4		
677	999	10		
411	664	3		
152	104	10		
493	213	9		
412	50	2		
779	780	4		
409	222	9		
13	463	3		
567	628	4		
286	464	1		
595	422	9		
452	299	5		
456	653	5		
721	143	10		
319	57	1		
988	685	4		
559	611	6		
372	525	9		
421	727	4		
174	990	7		
695	171	10		
667	323	7		
980	850	8		
23	846	4		
248	243	8		
822	830	4		
129	210	1		
431	931	3		
119	565	3		
623	49	9		
789	795	10		
746	125	5		
326	360	8		
968	438	8		
59	957	3		
212	957	9		
763	141	7		
831	451	8		
253	250	2		
369	482	7		
634	350	2		
51	780	8		
863	30	5		
711	853	5		
141	29	3		
813	857	6		
726	272	5		
976	572	10		
339	751	1		
864	409	10		
381	915	3		
139	655	2		
920	21	10		
786	597	2		
64	417	4		
906	287	9		
478	813	1		
753	387	3		
474	842	10		
123	453	8		
969	479	4		
141	997	4		
30	425	6		
115	512	6		
496	50	3		
719	404	6		
113	619	2		
886	958	7		
872	162	8		
658	818	7		
552	951	7		
852	981	5		
952	728	7		
441	268	9		
933	191	9		
781	369	2		
87	82	7		
356	448	8		
197	90	8		
648	339	9		
397	245	8		
768	494	2		
281	391	5		
899	736	2		
8	756	3		
166	145	3		
821	184	8		
608	711	6		
372	885	3		
227	234	1		
98	828	2		
948	660	8		
992	286	9		
276	175	5		
643	430	9		
125	708	7		
304	606	8		
681	409	4		
235	813	5		
564	944	8		
400	337	9		
688	228	2		
108	172	1		
234	138	6		
951	821	4		
926	659	5		
469	648	10		
177	999	9		
612	803	2		
113	111	6		
496	34	1		
871	814	1		
677	286	10		
309	430	6		
573	455	8		
121	964	4		
810	493	6		
593	490	5		
886	86	10		
561	276	1		
206	219	8		
977	238	9		
561	440	7		
237	257	1		
688	386	8		
982	753	3		
686	588	9		
937	298	8		
602	257	5		
709	591	3		
25	403	4		
478	269	5		
672	354	6		
379	500	2		
260	759	7		
607	31	3		
731	225	9		
622	118	4		
401	354	10		
865	92	8		
765	557	9		
798	165	5		
65	917	4		
16	764	1		
893	960	5		
514	657	9		
76	727	3		
185	824	6		
426	475	10		
414	586	4		
119	444	8		
113	695	9		
517	201	2		
708	526	1		
881	488	4		
245	683	3		
484	267	5		
768	362	9		
330	348	6		
745	593	9		
900	255	9		
979	606	7		
613	10	10		
801	252	5		
93	183	5		
912	491	3		
162	919	8		
39	752	10		
728	930	7		
289	239	6		
126	298	8		
455	73	5		
550	182	1		
366	712	8		
749	14	8		
709	194	3		
212	835	10		
78	143	8		
570	429	2		
885	972	1		
241	207	5		
373	827	3		
443	370	4		
838	989	4		
182	438	9		
160	942	9		
912	870	10		
488	593	4		
574	148	4		
983	751	4		
436	790	4		
966	368	6		
79	193	2		
557	223	8		
72	791	1		
914	731	6		
982	44	5		
762	354	3		
873	794	8		
497	178	2		
646	369	7		
425	94	1		
966	188	10		
950	938	8		
980	19	3		
417	749	10		
102	464	5		
412	290	6		
311	982	9		
526	958	8		
345	488	4		
134	920	8		
643	561	8		
794	482	1		
832	67	2		
534	177	6		
583	459	7		
569	994	2		
294	377	5		
239	182	9		
371	79	6		
658	378	10		
182	407	10		
390	330	4		
186	645	1		
14	985	2		
971	741	2		
739	66	9		
917	103	6		
791	810	1		
750	77	9		
551	861	3		
49	831	4		
463	272	8		
213	539	6		
666	418	5		
49	924	6		
839	478	7		
304	624	8		
230	856	10		
162	964	1		
761	125	6		
808	285	9		
138	766	1		
641	39	2		
30	912	10		
557	253	1		
376	383	3		
525	534	5		
794	555	3		
147	954	2		
146	568	2		
467	344	9		
593	885	1		
900	217	9		
739	336	7		
425	547	10		
699	181	10		
899	238	10		
308	387	6		
624	681	1		
211	669	7		
906	813	5		
852	14	4		
570	447	3		
84	284	3		
130	951	9		
448	646	7		
787	897	4		
735	34	9		
976	499	6		
874	951	1		
833	839	6		
228	555	7		
808	997	9		
674	616	4		
622	162	6		
717	517	5		
691	933	10		
234	139	9		
929	334	5		
907	841	2		
519	976	9		
457	515	6		
813	68	7		
2	323	1		
746	899	9		
568	102	1		
155	868	10		
810	501	9		
853	310	3		
461	34	6		
793	11	9		
449	305	7		
542	832	1		
111	51	10		
725	33	7		
222	502	7		
716	107	9		
228	140	3		
277	517	9		
689	665	7		
82	184	4		
767	750	4		
721	563	6		
111	661	8		
671	214	4		
677	61	8		
645	975	5		
491	326	3		
64	994	1		
988	461	9		
119	591	7		
90	938	6		
408	470	6		
635	315	5		
735	571	2		
492	181	6		
477	148	2		
651	663	8		
918	365	7		
350	380	1		
582	716	9		
887	320	9		
695	619	9		
849	544	10		
254	649	8		
108	629	10		
731	239	6		
804	3	6		
169	702	10		
451	734	10		
978	276	6		
856	202	6		
193	761	2		
663	22	10		
734	383	8		
466	392	7		
490	66	7		
965	393	2		
959	102	9		
91	472	10		
709	531	6		
900	855	5		
699	584	2		
550	524	2		
904	884	7		
447	93	5		
129	732	2		
962	292	10		
27	912	3		
792	444	5		
705	307	6		
724	104	1		
939	14	6		
682	756	2		
736	723	6		
519	405	3		
440	431	8		
154	817	8		
756	641	9		
240	720	4		
35	230	5		
385	457	9		
588	454	8		
40	398	2		
503	606	7		
29	163	6		
467	930	1		
396	36	10		
346	797	10		
431	710	7		
665	677	6		
685	138	8		
740	787	3		
357	443	4		
159	979	2		
485	579	4		
983	765	1		
192	418	6		
179	429	1		
291	897	4		
82	704	7		
845	43	8		
646	762	3		
432	59	3		
179	179	6		
926	952	3		
962	761	5		
288	568	9		
268	921	5		
928	492	3		
483	680	1		
209	970	7		
772	211	6		
993	459	3		
212	396	1		
274	182	10		
484	593	7		
321	346	4		
95	82	10		
573	572	4		
379	333	2		
658	625	3		
344	24	4		
95	726	4		
469	222	3		
813	902	6		
516	838	6		
176	760	1		
916	771	6		
902	546	3		
49	919	5		
172	923	3		
7	651	4		
126	72	10		
102	418	5		
621	633	4		
401	552	4		
853	834	2		
142	433	2		
103	746	3		
493	466	5		
853	936	6		
388	510	4		
993	544	5		
754	721	5		
485	58	2		
865	435	3		
791	215	10		
947	225	10		
264	340	8		
678	804	8		
383	770	7		
635	569	8		
184	527	6		
375	392	3		
131	296	2		
263	398	7		
780	242	7		
773	78	7		
830	531	3		
487	108	1		
417	792	10		
381	631	1		
849	559	1		
727	810	3		
201	459	7		
772	49	7		
751	671	5		
292	110	1		
39	51	1		
886	62	2		
608	533	4		
56	260	1		
741	318	7		
543	793	3		
699	233	5		
559	418	8		
457	837	3		
973	837	2		
660	847	2		
986	839	8		
56	292	8		
874	556	1		
906	905	10		
106	707	10		
656	427	6		
422	957	1		
261	844	9		
396	490	2		
622	892	5		
347	379	2		
838	625	5		
484	143	2		
213	370	4		
0	527	1		
48	327	9		
361	789	4		
386	783	4		
510	983	7		
191	351	3		
532	433	9		
108	762	4		
828	426	3		
674	73	6		
234	602	4		
649	189	1		
76	270	8		
572	989	8		
623	395	7		
388	487	8		
292	331	10		
334	497	10		
248	376	7		
107	872	1		
430	214	4		
528	262	9		
13	705	3		
242	267	1		
607	293	10		
732	474	2		
831	811	2		
245	696	10		
32	404	7		
58	798	2		
138	395	7		
13	955	10		
74	44	8		
313	512	4		
863	578	2		
994	953	10		
37	471	7		
860	534	4		
389	96	5		
283	772	9		
581	674	6		
492	564	8		
22	740	4		
132	547	10		
311	707	9		
7	587	10		
892	635	9		
432	492	6		
150	946	10		
422	561	7		
987	773	6		
297	213	3		
895	993	3		
800	160	1		
24	898	10		
5	185	1		
791	92	4		
867	498	9		
833	886	8		
215	395	5		
878	213	7		
679	780	10		
977	338	6		
340	917	8		
925	615	3		
823	43	1		
128	468	2		
342	292	2		
456	122	10		
378	760	5		
201	798	1		
180	487	6		
467	732	9		
336	655	5		
831	604	6		
272	920	7		
480	918	9		
471	881	1		
173	769	2		
898	685	5		
15	730	6		
593	544	8		
207	522	7		
159	934	5		
731	779	9		
859	458	5		
315	982	6		
638	365	3		
432	999	2		
870	460	2		
136	793	10		
948	414	9		
662	149	6		
494	399	7		
99	826	9		
328	584	9		
60	707	3		
665	518	2		
890	372	9		
439	839	9		
400	907	8		
708	712	8		
946	639	10		
851	645	1		
924	854	2		
348	567	1		
32	449	7		
316	744	2		
239	858	6		
144	767	2		
373	196	6		
371	680	2		
819	328	8		
505	497	1		
981	21	9		
257	181	4		
304	69	10		
282	241	5		
667	682	6		
264	431	6		
80	593	6		
738	738	3		
620	696	7		
183	905	5		
468	297	7		
76	849	6		
234	135	9		
377	700	9		
242	163	1		
66	312	2		
374	158	5		
458	369	2		
197	124	6		
369	715	8		
966	189	6		
105	886	2		
995	296	7		
780	893	5		
111	619	5		
695	876	10		
888	327	4		
504	514	7		
341	359	6		
995	738	1		
928	189	7		
777	204	4		
782	12	8		
331	976	9		
531	251	2		
360	819	10		
743	15	5		
876	534	7		
924	460	2		
403	278	4		
739	559	8		
52	847	5		
224	616	5		
383	583	6		
375	128	6		
862	28	8		
625	233	2		
205	100	1		
398	986	4		
157	768	1		
526	594	6		
334	867	5		
800	705	9		
148	561	5		
342	267	3		
278	436	2		
324	140	3		
299	375	7		
777	888	9		
163	736	7		
49	987	4		
998	734	9		
508	982	4		
248	12	1		
319	752	7		
324	16	5		
249	22	6		
148	88	2		
174	227	4		
